"Нумерация";"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Совпадение (%)";"Отзывов";"Рейтинг";"Ссылка"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA Black с утеплителем в Санкт-Петербурге";"46990.0";"-17110.0";"91.0";"79";"4,8";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_s_uteplitelem_3352185250"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем (Black) в Москве";"44000.0";"-20100.0";"91.0";"123";"5,0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_black_4333043201"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA Black с утеплителем в Санкт-Петербурге";"46990.0";"-17110.0";"91.0";"79";"4,8";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_s_uteplitelem_3352185250"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем Black в Самаре";"60875.0";"-3225.0";"91.0";"829";"5,0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_black_7696050566"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем в Петрозаводске";"70363.0";"6263.0";"91.0";"65";"4,9";"https://www.avito.ru/petrozavodsk/sport_i_otdyh/botinki_fxr_helium_dual_boa_s_uteplitelem_2693593728"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем Black 11 в Перми";"61800.0";"-2300.0";"91.0";"140";"5,0";"https://www.avito.ru/perm/odezhda_obuv_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_black_11_2483945741"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Elevation Dual BOA с утеп. разм.45(11) в Томске";"64050.0";"-50.0";"89.0";"290";"5,0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_s_utep._razm.4511_2751338978"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем (Black/S в Москве";"44000.0";"-20100.0";"88.0";"123";"5,0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_blacks_4332612072"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем (Black/S в Москве";"44000.0";"-20100.0";"88.0";"123";"5,0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_blacks_4332612072"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем (Black/S в Москве";"44000.0";"-20100.0";"88.0";"123";"5,0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_blacks_4332612072"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Elevation Dual BOA Black 220725-1000 (12) в Красноярске";"49000.0";"-15100.0";"87.0";"2636";"4,9";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_black_220725-1000_12_2905518945"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки снегоходные FXR Elevation Dual BOA в Горно-Алтайске";"58990.0";"-5110.0";"87.0";"1478";"5,0";"https://www.avito.ru/gorno-altaysk/zapchasti_i_aksessuary/botinki_snegohodnye_fxr_elevation_dual_boa_2600114889"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium BOA с утеплителем в Сургуте";"43000.0";"-21100.0";"85.0";"53";"5,0";"https://www.avito.ru/surgut/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_4255520945"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium BOA с утеплителем унисекс, Blac в Новосибирске";"32000.0";"-32100.0";"85.0";"254";"5,0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_uniseks_blac_7418795506"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium BOA с утеплителем Black/HiVis в Самаре";"53750.0";"-10350.0";"85.0";"829";"5,0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_blackhivis_7696236155"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium BOA с утеплителем Black в Самаре";"53750.0";"-10350.0";"85.0";"829";"5,0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_black_7696208959"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium BOA с утеплителем в Сургуте";"43000.0";"-21100.0";"85.0";"53";"5,0";"https://www.avito.ru/surgut/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_4255047767"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA Black в Санкт-Петербурге";"55490.0";"-8610.0";"76.0";"256";"4,8";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_2227811887"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Снегоходные ботинки FXR Helium Duat BOA в Тюмени";"45000.0";"-19100.0";"74.0";"180";"5,0";"https://www.avito.ru/tyumen/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_helium_duat_boa_3755969857"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Dual BOA Black 210704-1000 (9) в Красноярске";"70350.0";"6250.0";"73.0";"2636";"4,9";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_210704-1000_9_2617201103"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки снегоходные муж. FXR Helium dual BOA в Иваново";"61400.0";"-2700.0";"73.0";"98";"4,7";"https://www.avito.ru/ivanovo/zapchasti_i_aksessuary/botinki_snegohodnye_muzh._fxr_helium_dual_boa_2717625766"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки снегоходные FXR Helium Dual BOA Boot в Санкт-Петербурге";"77390.0";"13290.0";"73.0";"136";"4,9";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_snegohodnye_fxr_helium_dual_boa_boot_4664179898"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Avito";"Ботинки FXR Helium Pro в Санкт-Петербурге";"35000.0";"-29100.0";"71.0";"256";"4,8";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_pro_2067525750"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем Black 11 в Перми";"61800.0";"8050.0";"100.0";"140";"5,0";"https://www.avito.ru/perm/odezhda_obuv_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_black_11_2483945741"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем Black 11 в Перми";"61800.0";"8050.0";"100.0";"140";"5,0";"https://www.avito.ru/perm/odezhda_obuv_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_black_11_2483945741"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем (Black) в Москве";"44000.0";"-9750.0";"100.0";"123";"5,0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_black_4333043201"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium BOA с утеплителем в Сургуте";"43000.0";"-10750.0";"100.0";"53";"5,0";"https://www.avito.ru/surgut/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_4255520945"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем (Black) в Москве";"44000.0";"-9750.0";"100.0";"123";"5,0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_black_4333043201"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium BOA с утеплителем унисекс, Blac в Новосибирске";"32000.0";"-21750.0";"100.0";"254";"5,0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_uniseks_blac_7418795506"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium BOA с утеплителем Black/HiVis в Самаре";"53750.0";"0.0";"100.0";"829";"5,0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_blackhivis_7696236155"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium BOA с утеплителем Black в Самаре";"53750.0";"0.0";"100.0";"829";"5,0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_black_7696208959"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium BOA с утеплителем в Сургуте";"43000.0";"-10750.0";"100.0";"53";"5,0";"https://www.avito.ru/surgut/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_4255047767"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium Dual BOA Black с утеплителем в Санкт-Петербурге";"46990.0";"-6760.0";"100.0";"79";"4,8";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_s_uteplitelem_3352185250"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium Dual BOA с утеплителем (Black) в Москве";"44000.0";"-9750.0";"100.0";"123";"5,0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_s_uteplitelem_black_4333043201"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium Dual BOA Black с утеплителем в Санкт-Петербурге";"46990.0";"-6760.0";"100.0";"79";"4,8";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_s_uteplitelem_3352185250"
