"Нумерация";"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Совпадение (%)";"Отзывов";"Рейтинг";"Ссылка"
"1";"Батарея S1 для очков Aviator 2.0 S1 с подогревом";"_Батарея_S1_для_";"16100.0";"Wildberries";"509/Очки горнолыжные (снегоходные) Aviator 2.0 S1 с подогревом /Очки горнолыжные (снегоходные) Aviator 2.0 S1 с подогревом";"59415.0";"43315.0";"72.0";"0";"";"https://www.wildberries.ru/catalog/302382218/detail.aspx"
"1";"Батарея S1 для очков Aviator 2.0 S1 с подогревом";"_Батарея_S1_для_";"16100.0";"Wildberries";"509/Очки горнолыжные снегоходные Aviator 2.0 S1 с подогревом /Очки горнолыжные снегоходные Aviator 2.0 S1 с подогревом";"59415.0";"43315.0";"72.0";"0";"";"https://www.wildberries.ru/catalog/302378802/detail.aspx"
"2";"Ботинки FXR Backshift BOA с утеплителем";"_Ботинки_FXR_Bac";"56650.0";"Wildberries";"FXR/Снегоходные ботинки с утеплителем Backshift BOA /Снегоходные ботинки с утеплителем Backshift BOA";"51227.0";"-5423.0";"80.0";"0";"";"https://www.wildberries.ru/catalog/143274680/detail.aspx"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Wildberries";"FXR/Ботинки зимние снегоходные Helium Dual BOA с утеплителем /Ботинки зимние снегоходные Helium Dual BOA с утеплителем";"86486.0";"22386.0";"71.0";"0";"";"https://www.wildberries.ru/catalog/370889471/detail.aspx"
"3";"Ботинки FXR Elevation Dual BOA с утеплителем";"_Ботинки_FXR_Ele";"64100.0";"Wildberries";"FXR/Ботинки зимние снегоходные Helium Dual BOA с утеплителем /Ботинки зимние снегоходные Helium Dual BOA с утеплителем";"86486.0";"22386.0";"71.0";"0";"";"https://www.wildberries.ru/catalog/370889471/detail.aspx"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Wildberries";"FXR/Ботинки снегоходные Helium BOA с утеплителем /Ботинки снегоходные Helium BOA с утеплителем";"62171.0";"8421.0";"80.0";"0";"";"https://www.wildberries.ru/catalog/307022466/detail.aspx"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Wildberries";"FXR/Снегоходные ботинки Helium BOA с утеплителем зимние /Снегоходные ботинки Helium BOA с утеплителем зимние";"57096.0";"3346.0";"80.0";"7";"4,1";"https://www.wildberries.ru/catalog/140124284/detail.aspx"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Wildberries";"FXR/Ботинки зимние снегоходные Helium Dual BOA с утеплителем /Ботинки зимние снегоходные Helium Dual BOA с утеплителем";"86486.0";"32736.0";"80.0";"0";"";"https://www.wildberries.ru/catalog/370889471/detail.aspx"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Wildberries";"FXR/Ботинки зимние снегоходные Helium BOA с утеплителем /Ботинки зимние снегоходные Helium BOA с утеплителем";"66045.0";"12295.0";"80.0";"0";"";"https://www.wildberries.ru/catalog/370889472/detail.aspx"
"4";"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Wildberries";"FXR/Ботинки зимние снегоходные Helium Dual BOA с утеплителем /Ботинки зимние снегоходные Helium Dual BOA с утеплителем";"86486.0";"32736.0";"80.0";"0";"";"https://www.wildberries.ru/catalog/370889471/detail.aspx"
