"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Разница (%)";"Совпадение (%)";"Ссылка"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон зимний мужской dragonfly extreme 2.0 sn в Новосибирске";"26490.0";"-15010.0";"-36.2";"90.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/kombinezon_zimniy_muzhskoy_dragonfly_extreme_2.0_sn_7668027937"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон зимний утепл DragonFly DF Extreme 2.0 в Тюмени";"27000.0";"-14500.0";"-34.9";"90.0";"https://www.avito.ru/tyumen/zapchasti_i_aksessuary/kombinezon_zimniy_utepl_dragonfly_df_extreme_2.0_4843914598"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Снегоходный комбинезон Dragonfly Extreme 2.0 в Кшенском";"17000.0";"-24500.0";"-59.0";"90.0";"https://www.avito.ru/kshenskiy/sport_i_otdyh/snegohodnyy_kombinezon_dragonfly_extreme_2.0_7382917160"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон зимний легкий Extreme DragonFly(DF) 2.0 в Тюмени";"23000.0";"-18500.0";"-44.6";"90.0";"https://www.avito.ru/tyumen/zapchasti_i_aksessuary/kombinezon_zimniy_legkiy_extreme_dragonflydf_2.0_3532209109"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly extreme 2.0 Man Grey - Blue в Томске";"36300.0";"-5200.0";"-12.5";"90.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_man_grey_-_blue_7262299475"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон dragonfly Extreme 2.0 утепленный (100) в Ижевске";"45675.0";"4175.0";"10.1";"90.0";"https://www.avito.ru/izhevsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_uteplennyy_100_7481156310"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 Man в Иркутске";"33440.0";"-8060.0";"-19.4";"90.0";"https://www.avito.ru/irkutsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_man_2805974173"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон снегоходный Dragonfly Extreme-2,0-MAN Blue-Yellow Fluo в Омске";"37000.0";"-4500.0";"-10.8";"90.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/kombinezon_snegohodnyy_dragonfly_extreme-20-man_blue-yellow_fluo_2570469713"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly Extreme 2.0 Black Yellow Gray в Москве";"34000.0";"-7500.0";"-18.1";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_black_yellow_gray_7646190113"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон dragonfly Extreme 2.0 MAN в Ижевске";"38850.0";"-2650.0";"-6.4";"90.0";"https://www.avito.ru/izhevsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_man_7513858502"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон dragonfly extreme 2.0 мужской в Новосибирске";"25000.0";"-16500.0";"-39.8";"90.0";"https://www.avito.ru/novosibirsk/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_muzhskoy_4366732659"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон dragonfly Extreme 2.0 men в Казани";"20000.0";"-21500.0";"-51.8";"90.0";"https://www.avito.ru/kazan/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_men_7664808007"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 Man Black в Уфе";"37460.0";"-4040.0";"-9.7";"90.0";"https://www.avito.ru/ufa/odezhda_obuv_aksessuary/kombinezon_dragonfly_extreme_2.0_man_black_4503643798"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Снегоходный комбинезон Dragonfly Extreme 2.0 в Кшенском";"17000.0";"-24500.0";"-59.0";"90.0";"https://www.avito.ru/kshenskiy/sport_i_otdyh/snegohodnyy_kombinezon_dragonfly_extreme_2.0_7382917160"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон dragonfly Extreme 2.0 men в Казани";"20000.0";"-21500.0";"-51.8";"90.0";"https://www.avito.ru/kazan/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_men_7664808007"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон dragonfly extreme 2.0 мужской в Новосибирске";"25000.0";"-16500.0";"-39.8";"90.0";"https://www.avito.ru/novosibirsk/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_muzhskoy_4366732659"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 Man Black в Уфе";"37460.0";"-4040.0";"-9.7";"90.0";"https://www.avito.ru/ufa/odezhda_obuv_aksessuary/kombinezon_dragonfly_extreme_2.0_man_black_4503643798"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Снегоходный комбинезон Dragonfly Extreme 2.0 в Кшенском";"17000.0";"-24500.0";"-59.0";"90.0";"https://www.avito.ru/kshenskiy/sport_i_otdyh/snegohodnyy_kombinezon_dragonfly_extreme_2.0_7382917160"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон снегоходный Dragonfly Extreme-2,0-MAN-Утепленный100 Dark-Blue-Lime в Омске";"37500.0";"-4000.0";"-9.6";"90.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/kombinezon_snegohodnyy_dragonfly_extreme-20-man-uteplennyy100_dark-blue-lime_3786344591"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон dragonfly Extreme 2.0 утепленный (100) в Ижевске";"45675.0";"4175.0";"10.1";"90.0";"https://www.avito.ru/izhevsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_uteplennyy_100_7481156310"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон утепленный Dragonfly Extreme 2.0 в Ярославле";"33200.0";"-8300.0";"-20.0";"90.0";"https://www.avito.ru/yaroslavl/zapchasti_i_aksessuary/kombinezon_uteplennyy_dragonfly_extreme_2.0_7284063226"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Утепленный комбинезон Dragonfly extreme 2.0 Man Gr в Москве";"36500.0";"-5000.0";"-12.1";"90.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/uteplennyy_kombinezon_dragonfly_extreme_2.0_man_gr_5004207984"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон снегоходный Dragonfly Extreme-2,0-MAN-Утепленный100 Dark-Blue-Lime в Омске";"37500.0";"-4000.0";"-9.6";"90.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/kombinezon_snegohodnyy_dragonfly_extreme-20-man-uteplennyy100_dark-blue-lime_3786344591"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон утепленный Dragonfly Extreme 2.0 в Ярославле";"33200.0";"-8300.0";"-20.0";"90.0";"https://www.avito.ru/yaroslavl/zapchasti_i_aksessuary/kombinezon_uteplennyy_dragonfly_extreme_2.0_7284063226"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон зимний легкий Extreme DragonFly(DF) 2.0 в Тюмени";"23000.0";"-18500.0";"-44.6";"90.0";"https://www.avito.ru/tyumen/zapchasti_i_aksessuary/kombinezon_zimniy_legkiy_extreme_dragonflydf_2.0_3532209109"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон dragonfly Extreme 2.0 утепленный (100) в Ижевске";"45675.0";"4175.0";"10.1";"90.0";"https://www.avito.ru/izhevsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_uteplennyy_100_7481156310"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly extreme 2.0 Man Grey - Blue в Томске";"36300.0";"-5200.0";"-12.5";"90.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_man_grey_-_blue_7262299475"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон снегоходный Dragonfly Extreme-2,0-MAN-Утепленный100 Dark-Ocean-Baltic в Барнауле";"37500.0";"-4000.0";"-9.6";"90.0";"https://www.avito.ru/barnaul/zapchasti_i_aksessuary/kombinezon_snegohodnyy_dragonfly_extreme-20-man-uteplennyy100_dark-ocean-baltic_3457093664"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Утепленный комбинезон Dragonfly extreme 2.0 Man Gr в Москве";"36500.0";"-5000.0";"-12.1";"90.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/uteplennyy_kombinezon_dragonfly_extreme_2.0_man_gr_5004207984"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон снегоходный Dragonfly Extreme-2,0-MAN Blue-Yellow Fluo в Омске";"37000.0";"-4500.0";"-10.8";"90.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/kombinezon_snegohodnyy_dragonfly_extreme-20-man_blue-yellow_fluo_2570469713"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly Extreme 2.0 Black Yellow Gray в Москве";"34000.0";"-7500.0";"-18.1";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_black_yellow_gray_7646190113"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Снегоходный комбинезон Dragonfly Extreme 2.0 в Кшенском";"17000.0";"-24500.0";"-59.0";"90.0";"https://www.avito.ru/kshenskiy/sport_i_otdyh/snegohodnyy_kombinezon_dragonfly_extreme_2.0_7382917160"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон dragonfly extreme 2.0 мужской в Новосибирске";"25000.0";"-16500.0";"-39.8";"90.0";"https://www.avito.ru/novosibirsk/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_muzhskoy_4366732659"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон dragonfly Extreme 2.0 men в Казани";"20000.0";"-21500.0";"-51.8";"90.0";"https://www.avito.ru/kazan/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_men_7664808007"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2020 Blue Yellow в Москве";"25000.0";"-12000.0";"-32.4";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_extreme_2020_blue_yellow_7646764798"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2020 Blue Purple в Москве";"25000.0";"-12000.0";"-32.4";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_extreme_2020_blue_purple_7646746382"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2020 Blue Yellow в Москве";"25000.0";"-12000.0";"-32.4";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_extreme_2020_blue_yellow_7646764798"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2020 Blue Yellow в Москве";"25000.0";"-12000.0";"-32.4";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_extreme_2020_blue_yellow_7646764798"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly Superlight 3L Man в Перми";"49500.0";"-18000.0";"-26.7";"90.0";"https://www.avito.ru/perm/odezhda_obuv_aksessuary/kombinezon_dragonfly_superlight_3l_man_4467870713"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Superlight 3L Man Black в Уфе";"47834.0";"-19666.0";"-29.1";"90.0";"https://www.avito.ru/ufa/odezhda_obuv_aksessuary/kombinezon_dragonfly_superlight_3l_man_black_4504106799"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly SuperLight 3L черный в Москве";"47000.0";"-20500.0";"-30.4";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_superlight_3l_chernyy_4497402082"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly superlight 3L Man Grey-Black в Москве";"49500.0";"-18000.0";"-26.7";"90.0";"https://www.avito.ru/moskva/odezhda_obuv_aksessuary/kombinezon_dragonfly_superlight_3l_man_grey-black_3222767164"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly superlight 3L Man Grey-Black в Санкт-Петербурге";"49500.0";"-18000.0";"-26.7";"90.0";"https://www.avito.ru/sankt-peterburg/odezhda_obuv_aksessuary/kombinezon_dragonfly_superlight_3l_man_grey-black_3257527290"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly SuperLight 3L Black Yellow в Москве";"45000.0";"-22500.0";"-33.3";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_superlight_3l_black_yellow_7646319016"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон легкий dragonfly SuperLight 3L MAN Yell в Иркутске";"35000.0";"-32500.0";"-48.1";"90.0";"https://www.avito.ru/irkutsk/zapchasti_i_aksessuary/kombinezon_legkiy_dragonfly_superlight_3l_man_yell_7413303214"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон зимний мужской dragonfly superlight 3L в Новосибирске";"35990.0";"-31510.0";"-46.7";"90.0";"https://www.avito.ru/novosibirsk/sport_i_otdyh/kombinezon_zimniy_muzhskoy_dragonfly_superlight_3l_7668929263"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly SuperLight 3L Yellow Black в Москве";"45000.0";"-22500.0";"-33.3";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_superlight_3l_yellow_black_7646526404"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly SuperLight 3L Dark Ocean в Москве";"45000.0";"-22500.0";"-33.3";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_superlight_3l_dark_ocean_7646149445"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Dragonfly комбинезон Superlight 3L 24г DF/F7 в Москве";"36750.0";"-30750.0";"-45.6";"90.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/dragonfly_kombinezon_superlight_3l_24g_dff7_3751985168"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly SuperLight 3L черный в Москве";"47000.0";"-20500.0";"-30.4";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_superlight_3l_chernyy_4497402082"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly SuperLight 3L MAN Dark-Blue в Ярославле";"46800.0";"-20700.0";"-30.7";"90.0";"https://www.avito.ru/yaroslavl/zapchasti_i_aksessuary/kombinezon_dragonfly_superlight_3l_man_dark-blue_4469224846"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly superlight 3L Man без утеплит в Кирове";"44900.0";"-22600.0";"-33.5";"90.0";"https://www.avito.ru/kirovskaya_oblast_kirov/zapchasti_i_aksessuary/kombinezon_dragonfly_superlight_3l_man_bez_uteplit_4447287249"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон снегоходный Dragonfly SuperLight-3L-MAN Black-Yellow Fluo в Новосибирске";"49500.0";"-18000.0";"-26.7";"90.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/kombinezon_snegohodnyy_dragonfly_superlight-3l-man_black-yellow_fluo_2736733844"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly SuperLight 3L Electric Blue в Москве";"45000.0";"-22500.0";"-33.3";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_superlight_3l_electric_blue_7646225174"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон зимний женский dragonfly superlight 3L в Новосибирске";"35990.0";"-31510.0";"-46.7";"90.0";"https://www.avito.ru/novosibirsk/sport_i_otdyh/kombinezon_zimniy_zhenskiy_dragonfly_superlight_3l_7700906235"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly SuperLight 3L Electric Blue в Москве";"45000.0";"-22500.0";"-33.3";"90.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_superlight_3l_electric_blue_7646225174"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly extreme 2.0 Man Grey - Blue - Red 2024 Утепленный (100) (M) в Томске";"37500.0";"-4000.0";"-9.6";"87.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_man_grey_-_blue_-_red_2024_uteplennyy_100_m_7262256623"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 MAN, размер M в Пензе";"23970.0";"-17530.0";"-42.2";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_man_razmer_m_4498905350"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly extreme 2.0 Red - Yellow Acid 2023 (M) в Томске";"37500.0";"-4000.0";"-9.6";"87.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_red_-_yellow_acid_2023_m_7262796788"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 MAN, размер L в Пензе";"21200.0";"-20300.0";"-48.9";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_man_razmer_l_4499228244"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Горнолыжный комбинезон Dragonfly Extreme 2.0 L в Москве";"21499.0";"-20001.0";"-48.2";"87.0";"https://www.avito.ru/moskva/sport_i_otdyh/gornolyzhnyy_kombinezon_dragonfly_extreme_2.0_l_7691992697"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 MAN, размер M в Пензе";"23970.0";"-17530.0";"-42.2";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_man_razmer_m_4498905350"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 MAN, размер L в Пензе";"21200.0";"-20300.0";"-48.9";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_man_razmer_l_4499228244"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly extreme 2.0 Red - Yellow Acid 2023 (M) в Томске";"37500.0";"-4000.0";"-9.6";"87.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_red_-_yellow_acid_2023_m_7262796788"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 MAN, размер L в Пензе";"21200.0";"-20300.0";"-48.9";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_man_razmer_l_4499228244"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 MAN, размер M в Пензе";"23970.0";"-17530.0";"-42.2";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_man_razmer_m_4498905350"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly extreme 2.0 Man Grey - Blue - Red 2024 Утепленный (100) (M) в Томске";"37500.0";"-4000.0";"-9.6";"87.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_man_grey_-_blue_-_red_2024_uteplennyy_100_m_7262256623"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 MAN, размер M в Пензе";"23970.0";"-17530.0";"-42.2";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_man_razmer_m_4498905350"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 MAN, размер L в Пензе";"21200.0";"-20300.0";"-48.9";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_man_razmer_l_4499228244"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly extreme 2.0 Man Grey - Blue - Red 2024 Утепленный (100) (M) в Томске";"37500.0";"-4000.0";"-9.6";"87.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_man_grey_-_blue_-_red_2024_uteplennyy_100_m_7262256623"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 MAN, размер M в Пензе";"23970.0";"-17530.0";"-42.2";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_man_razmer_m_4498905350"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2.0 MAN, размер L в Пензе";"21200.0";"-20300.0";"-48.9";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_extreme_2.0_man_razmer_l_4499228244"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly extreme 2.0 Man Grey - Brown - Lime 2024 Утепленный (100) (S) в Томске";"37500.0";"-4000.0";"-9.6";"87.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_2.0_man_grey_-_brown_-_lime_2024_uteplennyy_100_s_7262374146"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Dragonfly Снегоходный Комбинезон Extreme 2.0 MAN S в Москве";"19475.0";"-22025.0";"-53.1";"87.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/dragonfly_snegohodnyy_kombinezon_extreme_2.0_man_s_3686324343"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly superlight 3L Man Red - Yellow 2024 (M) в Томске";"49500.0";"-18000.0";"-26.7";"87.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_superlight_3l_man_red_-_yellow_2024_m_7262384003"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly SuperLight 3L MAN, размер S в Пензе";"28800.0";"-38700.0";"-57.3";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_superlight_3l_man_razmer_s_4467146742"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly superlight 3L Man Grey - Black 2024 (XXL) в Томске";"49500.0";"-18000.0";"-26.7";"87.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_superlight_3l_man_grey_-_black_2024_xxl_7262360739"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly superlight 3L Man Dark Ocean - Orange 2024 (L) в Томске";"49500.0";"-18000.0";"-26.7";"87.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_superlight_3l_man_dark_ocean_-_orange_2024_l_7262638736"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly SuperLight 3L MAN, L и XL в Пензе";"38100.0";"-29400.0";"-43.6";"87.0";"https://www.avito.ru/penza/sport_i_otdyh/kombinezon_dragonfly_superlight_3l_man_l_i_xl_4467313833"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон DragonFly superlight 3L Man Red - Yellow 2024 (L) в Томске";"49500.0";"-18000.0";"-26.7";"87.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/kombinezon_dragonfly_superlight_3l_man_red_-_yellow_2024_l_7262123223"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон для снегохода dragonfly superlight в Москве";"40000.0";"-27500.0";"-40.7";"86.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/kombinezon_dlya_snegohoda_dragonfly_superlight_3968542966"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон сноубордический Dragonfly SuperLight в Новосибирске";"35340.0";"-32160.0";"-47.6";"86.0";"https://www.avito.ru/novosibirsk/sport_i_otdyh/kombinezon_snoubordicheskiy_dragonfly_superlight_7740610122"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme Acid Blue в Москве";"23000.0";"-18500.0";"-44.6";"85.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/kombinezon_dragonfly_extreme_acid_blue_2605755764"
"Комбинезон DragonFly Expedition";"_Комбинезон_Drag";"43500.0";"Avito";"Комбинезон Dragonfly Extreme 2020 Blue Yellow в Москве";"25000.0";"-16500.0";"-39.8";"85.0";"https://www.avito.ru/moskva/sport_i_otdyh/kombinezon_dragonfly_extreme_2020_blue_yellow_7646764798"
